time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 15:00:00+00:00,,66963.17,66942.1916052815,66963.17,66816.13,66736.36906291982,67148.64892774196
2026-04-03 15:30:00+00:00,,66848.03,66826.75740792563,66848.03,66984.12,66622.9359258949,67031.20244693353
2026-04-03 16:00:00+00:00,,66896.0,66875.45843624693,66896.0,67001.77,66673.13579929012,67078.39503036859
2026-04-03 16:30:00+00:00,,66974.14,66947.25969724232,66974.14,66873.61,66746.36902788955,67148.75499965037
2026-04-03 17:00:00+00:00,,66953.89,66925.8310519466,66953.89,66825.36,66726.6533896269,67125.60325541519
2026-04-03 17:30:00+00:00,,66897.49,66877.42934827034,66897.49,66870.73,66680.51458371303,67074.92562340447
2026-04-03 18:00:00+00:00,,66832.0,66844.58697780358,66832.0,66805.99,66649.88679118341,67039.85593002106
2026-04-03 18:30:00+00:00,,66849.71,66831.18808664115,66849.71,66790.0,66638.64444656382,67024.28805636239
2026-04-03 19:00:00+00:00,,66767.99,66748.45338809428,66767.99,66843.0,66558.26307537146,66939.18716985283
2026-04-03 19:30:00+00:00,,66843.0,66835.53531975028,66843.0,,66647.21467086223,67024.38809390376
