time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 17:30:00+00:00,,80.22,80.29815704311773,80.22,80.18,79.9244566875558,80.6736046980863
2026-04-03 17:45:00+00:00,,80.18,80.2586333503465,80.18,80.2,79.88539682006096,80.63361369756335
2026-04-03 18:00:00+00:00,,80.2,80.27243519783946,80.2,80.28,79.8994144178351,80.64719747373998
2026-04-03 18:15:00+00:00,,80.28,80.34043867488172,80.28,80.21,79.96738205997697,80.71523563984347
2026-04-03 18:30:00+00:00,,80.21,80.26501607679745,80.21,80.1,79.89258959356042,80.63917865954159
2026-04-03 18:45:00+00:00,,80.1,80.16565468366996,80.1,79.98,79.7939687986075,80.53907190756962
2026-04-03 19:00:00+00:00,,79.98,80.06161416155797,79.98,80.1,79.69068986097041,80.43426494784929
2026-04-03 19:15:00+00:00,,80.1,80.18012311626207,80.1,80.15,79.80892938307801,80.55304328267385
2026-04-03 19:30:00+00:00,,80.14,80.2103957319263,80.14,80.19,79.83934157595206,80.58317436588278
2026-04-03 19:45:00+00:00,,80.19,80.22624112876852,80.19,,79.85539345228537,80.5988110182821
