time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 15:00:00+00:00,,2055.85,2055.098349194709,2055.85,2050.96,2047.19014044502,2063.037107019637
2026-04-03 15:30:00+00:00,,2050.23,2050.237153197691,2050.23,2055.4,2042.355895662924,2058.1488237571725
2026-04-03 16:00:00+00:00,,2052.51,2052.4041392330782,2052.51,2054.48,2044.5228052800423,2060.3158545664146
2026-04-03 16:30:00+00:00,,2052.11,2051.95917877352,2052.11,2047.62,2044.0878053649817,2059.8608632671176
2026-04-03 17:00:00+00:00,,2051.65,2051.375734583953,2051.65,2049.95,2043.5148488450288,2059.266859165837
2026-04-03 17:30:00+00:00,,2049.12,2049.27978191235,2049.12,2050.06,2041.441188974364,2057.148472969046
2026-04-03 18:00:00+00:00,,2050.04,2050.120988238132,2050.04,2049.04,2042.293444695577,2057.9785325810467
2026-04-03 18:30:00+00:00,,2050.41,2050.020068388971,2050.41,2048.66,2042.2071766144504,2057.8628500192226
2026-04-03 19:00:00+00:00,,2047.6,2047.580724972196,2047.6,2050.3,2039.791379421951,2055.3998156741823
2026-04-03 19:30:00+00:00,,2050.3,2050.1191156326136,2050.3,,2042.334380948028,2057.933523271185
