time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-03-29 14:00:00+00:00,2026-03-29 14:30:00+00:00,1990.41,1991.3874187485249,1990.41,1992.44,1981.5065775316127,2001.3175310727152
2026-03-29 14:30:00+00:00,2026-03-29 15:00:00+00:00,1992.44,1992.5939467245305,1992.44,1987.92,1982.7286722860983,2002.5083068705053
2026-03-29 15:00:00+00:00,2026-03-29 15:30:00+00:00,1987.92,1988.458186514301,1987.92,1991.1,1978.6348969162948,1998.3302456041808
2026-03-29 15:30:00+00:00,2026-03-29 16:00:00+00:00,1991.1,1990.8074664658843,1991.1,1999.29,1980.9941055214629,2000.669440403528
2026-03-29 16:00:00+00:00,2026-03-29 16:30:00+00:00,1999.29,1997.299355964189,1999.29,1996.06,1987.4755992240696,2007.171669877301
2026-03-29 16:30:00+00:00,2026-03-29 17:00:00+00:00,1996.06,1991.1657435308905,1996.06,1988.73,1981.39369388792,2000.9859880149563
2026-03-29 17:00:00+00:00,2026-03-29 17:30:00+00:00,1988.73,1985.4634033247044,1988.73,1993.47,1975.7853278216623,1995.188885367376
2026-03-29 17:30:00+00:00,2026-03-29 18:00:00+00:00,1993.47,1990.2093969213856,1993.47,1992.02,1980.5743359259168,1999.891330381424
2026-03-29 18:00:00+00:00,2026-03-29 18:30:00+00:00,1992.02,1990.4706843112815,1992.02,1995.72,1980.9005179535284,2000.0870862489064
2026-03-29 18:30:00+00:00,2026-03-29 19:00:00+00:00,1995.72,1995.7677827475304,1995.72,1996.15,1986.238485856352,2005.3427979650264
