time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-03-29 16:45:00+00:00,2026-03-29 17:00:00+00:00,81.63,81.5921047267969,81.63,81.5,81.21066640073208,81.97533463028672
2026-03-29 17:00:00+00:00,2026-03-29 17:15:00+00:00,81.5,81.47138119677753,81.5,81.19,81.09951396090426,81.8449535629822
2026-03-29 17:15:00+00:00,2026-03-29 17:30:00+00:00,81.19,81.22666305608006,81.19,81.48,80.85090853546713,81.60416389547058
2026-03-29 17:30:00+00:00,2026-03-29 17:45:00+00:00,81.48,81.44846242896723,81.48,81.49,81.05689683308438,81.84191958031137
2026-03-29 17:45:00+00:00,2026-03-29 18:00:00+00:00,81.49,81.44727199366801,81.49,81.54,81.06387379825334,81.8324835020834
2026-03-29 18:00:00+00:00,2026-03-29 18:15:00+00:00,81.54,81.4961764778802,81.54,81.49,81.11793013593915,81.87618655189567
2026-03-29 18:15:00+00:00,2026-03-29 18:30:00+00:00,81.49,81.461190698076,81.49,81.7,81.09249764557613,81.83156004087283
2026-03-29 18:30:00+00:00,2026-03-29 18:45:00+00:00,81.7,81.64395857843547,81.7,81.73,81.26510710823415,82.02457622407888
2026-03-29 18:45:00+00:00,2026-03-29 19:00:00+00:00,81.72,81.64261276394667,81.72,81.71,81.2711360361395,82.0157874495533
2026-03-29 19:00:00+00:00,2026-03-29 19:15:00+00:00,81.71,81.63199241527185,81.71,81.64,81.26868804279161,81.99692090732681
