time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 15:00:00+00:00,,66963.17,67027.2890625,66963.17,66816.13,66169.46326171342,67896.23578022048
2026-04-03 15:30:00+00:00,,66848.03,67020.7890625,66848.03,66984.12,66164.33916524463,67888.32508916833
2026-04-03 16:00:00+00:00,,66896.0,67007.78125,66896.0,67001.77,66152.79006774108,67873.82275864713
2026-04-03 16:30:00+00:00,,66974.14,67012.2109375,66974.14,66873.61,66158.45583484603,67876.98349462915
2026-04-03 17:00:00+00:00,,66953.89,67017.9921875,66953.89,66825.36,66165.4561673672,67881.51305845563
2026-04-03 17:30:00+00:00,,66897.49,66985.203125,66897.49,66870.73,66140.97160352228,67840.21052177221
2026-04-03 18:00:00+00:00,,66832.0,66937.90625,66832.0,66805.99,66102.15358287287,67784.22563065689
2026-04-03 18:30:00+00:00,,66849.71,66914.1015625,66849.71,66790.0,66086.52700493817,67752.03949788425
2026-04-03 19:00:00+00:00,,66767.99,66878.15625,66767.99,66843.0,66058.90385607551,67707.56888646216
2026-04-03 19:30:00+00:00,,66843.0,66852.0078125,66843.0,,66040.95119634228,67673.02510945799
