time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 10:00:00+00:00,,80.03,80.134840082204,80.03,80.18,79.93158524994143,80.33861176305285
2026-04-03 11:00:00+00:00,,80.06,80.17196828501747,80.06,79.33,79.94157499668225,80.4030255716203
2026-04-03 12:00:00+00:00,,80.14,80.26883511125529,80.14,79.61,80.03027382509958,80.50810752189592
2026-04-03 13:00:00+00:00,,79.31,79.22537984048873,79.31,80.26,78.98440752138525,79.46708733834959
2026-04-03 14:00:00+00:00,,79.84,79.78489144879173,79.84,80.33,79.51379389831017,80.05691329024562
2026-04-03 15:00:00+00:00,,80.44,80.46305099378675,80.44,80.55,80.18147179197594,80.74561903809598
2026-04-03 16:00:00+00:00,,80.35,80.40638064187698,80.35,80.18,80.13152207782157,80.6821819963384
2026-04-03 17:00:00+00:00,,80.35,80.39173569220554,80.35,80.1,80.09495408219513,80.68961698852017
2026-04-03 18:00:00+00:00,,80.2,80.12433059147484,80.2,79.98,79.83539951302444,80.41430733599071
2026-04-03 19:00:00+00:00,,79.98,79.9111186138865,79.98,,79.62886844878908,80.19436923468862
