time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 10:00:00+00:00,,2058.33,2057.856052399966,2058.33,2062.71,2055.251111511475,2060.464294937095
2026-04-03 11:00:00+00:00,,2059.02,2058.629215217822,2059.02,2049.86,2056.0698705807163,2061.191745663477
2026-04-03 12:00:00+00:00,,2060.73,2060.19129290265,2060.73,2048.02,2057.5436482698747,2062.842344521278
2026-04-03 13:00:00+00:00,,2045.31,2045.5900207259124,2045.31,2054.11,2042.4015438689728,2048.7834752449075
2026-04-03 14:00:00+00:00,,2049.49,2050.227603270425,2049.49,2050.96,2047.0768554386148,2053.383200559584
2026-04-03 15:00:00+00:00,,2055.85,2056.1879895966563,2055.85,2054.48,2053.0861845136874,2059.2944808904845
2026-04-03 16:00:00+00:00,,2052.51,2052.8187074767293,2052.51,2049.95,2049.7681203336183,2055.873834685531
2026-04-03 17:00:00+00:00,,2051.65,2051.965310060199,2051.65,2049.04,2048.643096923004,2055.292910714696
2026-04-03 18:00:00+00:00,,2050.04,2050.432815814745,2050.04,2047.6,2047.1942457708535,2053.676509132087
2026-04-03 19:00:00+00:00,,2047.6,2048.296651516947,2047.6,,2045.035352712176,2051.5631512439804
