time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 17:30:00+00:00,,66897.49,66991.109375,66897.49,66825.36,66762.87536491077,67220.1236205581
2026-04-03 17:45:00+00:00,,66825.36,66972.0625,66825.36,66832.0,66736.0161960394,67208.9437033266
2026-04-03 18:00:00+00:00,,66832.0,66939.140625,66832.0,66870.73,66700.4697308647,67178.66554304153
2026-04-03 18:15:00+00:00,,66870.73,66893.84375,66870.73,66849.71,66659.52194380629,67128.98924510203
2026-04-03 18:30:00+00:00,,66849.71,66854.8125,66849.71,66805.99,66625.8968355144,67084.5146811996
2026-04-03 18:45:00+00:00,,66805.99,66815.0234375,66805.99,66767.99,66589.7680479321,67041.04080585256
2026-04-03 19:00:00+00:00,,66767.99,66775.09375,66767.99,66790.0,66550.37130112504,67000.5750252803
2026-04-03 19:15:00+00:00,,66790.0,66760.1640625,66790.0,66843.0,66535.89009537408,66985.19399474877
2026-04-03 19:30:00+00:00,,66843.0,66784.9609375,66843.0,66879.68,66561.0020560295,67009.67337704566
2026-04-03 19:45:00+00:00,,66879.68,66837.7578125,66879.68,,66614.0205858169,67062.24650781034
