time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-03-29 14:00:00+00:00,2026-03-29 14:30:00+00:00,81.86,81.85854409743051,81.86,81.87,81.45249530014286,82.26661708839292
2026-03-29 14:30:00+00:00,2026-03-29 15:00:00+00:00,81.87,81.87390265636888,81.87,81.52,81.46975387415186,82.28005630825103
2026-03-29 15:00:00+00:00,2026-03-29 15:30:00+00:00,81.52,81.52506821813783,81.52,81.76,81.12460919161546,81.92750404841334
2026-03-29 15:30:00+00:00,2026-03-29 16:00:00+00:00,81.76,81.75850119128904,81.76,81.87,81.35886902892045,82.16009633405677
2026-03-29 16:00:00+00:00,2026-03-29 16:30:00+00:00,81.87,81.86573557251248,81.87,81.63,81.46755539883881,82.26586188842559
2026-03-29 16:30:00+00:00,2026-03-29 17:00:00+00:00,81.63,81.62465268165917,81.63,81.19,81.22961546591823,82.0216110489521
2026-03-29 17:00:00+00:00,2026-03-29 17:30:00+00:00,81.19,81.19155055033346,81.19,81.49,80.76137907060597,81.62401331711055
2026-03-29 17:30:00+00:00,2026-03-29 18:00:00+00:00,81.49,81.49315330066486,81.49,81.49,81.05639397784675,81.9322660307431
2026-03-29 18:00:00+00:00,2026-03-29 18:30:00+00:00,81.49,81.48616399492632,81.49,81.73,81.05836397823786,81.91622180273338
2026-03-29 18:30:00+00:00,2026-03-29 19:00:00+00:00,81.72,81.71387313744093,81.72,81.64,81.28241848908768,82.14761798725529
