time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 17:30:00+00:00,,66897.49,66901.6932733785,66897.49,66825.36,66736.10804560319,67067.68935021979
2026-04-03 17:45:00+00:00,,66825.36,66832.49582396918,66825.36,66832.0,66667.24730807237,66998.1539423786
2026-04-03 18:00:00+00:00,,66832.0,66838.18621170176,66832.0,66870.73,66673.08908491125,67003.69215502754
2026-04-03 18:15:00+00:00,,66870.73,66881.0238941969,66870.73,66849.71,66715.98651945441,67046.46952693693
2026-04-03 18:30:00+00:00,,66849.71,66859.36596140162,66849.71,66805.99,66694.54754262656,67024.59168650335
2026-04-03 18:45:00+00:00,,66805.99,66812.08588308425,66805.99,66767.99,66647.54941248127,66977.02855392109
2026-04-03 19:00:00+00:00,,66767.99,66775.55675797867,66767.99,66790.0,66611.275552379,66940.24312493112
2026-04-03 19:15:00+00:00,,66790.0,66801.11654318187,66790.0,66843.0,66636.93782472146,66965.699761796
2026-04-03 19:30:00+00:00,,66843.0,66856.7077884683,66843.0,66879.68,66692.55794940592,67021.26164816646
2026-04-03 19:45:00+00:00,,66879.68,66890.36240757522,66879.68,,66726.29552912568,67054.83269431215
