time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-03-29 09:00:00+00:00,2026-03-29 10:00:00+00:00,82.3,82.34348505599094,82.3,82.06,81.92733583496006,82.76174810352917
2026-03-29 10:00:00+00:00,2026-03-29 11:00:00+00:00,82.06,82.11242604264346,82.06,82.53,81.69043325423304,82.53659874253648
2026-03-29 11:00:00+00:00,2026-03-29 12:00:00+00:00,82.53,82.42232690008822,82.53,82.39,81.96700037297406,82.88018276517197
2026-03-29 12:00:00+00:00,2026-03-29 13:00:00+00:00,82.39,82.38742757026253,82.39,81.86,81.94355785690612,82.83370162543162
2026-03-29 13:00:00+00:00,2026-03-29 14:00:00+00:00,81.86,81.79141070836494,81.86,81.87,81.30479155422351,82.2809423378556
2026-03-29 14:00:00+00:00,2026-03-29 15:00:00+00:00,81.87,81.64975915590952,81.87,81.76,81.17400010084786,82.12830662448032
2026-03-29 15:00:00+00:00,2026-03-29 16:00:00+00:00,81.76,81.47868941607449,81.76,81.63,81.01234154825974,81.94772181725365
2026-03-29 16:00:00+00:00,2026-03-29 17:00:00+00:00,81.63,81.48069058767884,81.63,81.49,81.02032461014574,81.94367241295494
2026-03-29 17:00:00+00:00,2026-03-29 18:00:00+00:00,81.49,81.37233572257009,81.49,81.73,80.92413360985724,81.82302022372356
2026-03-29 18:00:00+00:00,2026-03-29 19:00:00+00:00,81.72,81.54739094374766,81.72,81.54,81.08310464848853,82.0143357677459
