time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-03-29 16:45:00+00:00,2026-03-29 17:00:00+00:00,1996.06,1995.4364300001776,1996.06,1992.23,1987.4763877864063,2003.4283529811544
2026-03-29 17:00:00+00:00,2026-03-29 17:15:00+00:00,1992.23,1991.935755929435,1992.23,1988.73,1984.0011134506635,1999.902131531156
2026-03-29 17:15:00+00:00,2026-03-29 17:30:00+00:00,1988.73,1989.2376534320272,1988.73,1994.89,1981.3251782189925,1997.1817273269369
2026-03-29 17:30:00+00:00,2026-03-29 17:45:00+00:00,1994.89,1994.1173055323964,1994.89,1993.47,1986.196868579924,2002.0693271291257
2026-03-29 17:45:00+00:00,2026-03-29 18:00:00+00:00,1993.47,1992.836279796136,1993.47,1992.03,1984.932371432849,2000.771661154832
2026-03-29 18:00:00+00:00,2026-03-29 18:15:00+00:00,1992.03,1991.322157112785,1992.03,1992.02,1983.43568585806,1999.239986293202
2026-03-29 18:15:00+00:00,2026-03-29 18:30:00+00:00,1992.02,1991.488287910984,1992.02,1996.96,1983.612591583332,1999.3952537480695
2026-03-29 18:30:00+00:00,2026-03-29 18:45:00+00:00,1996.96,1995.789971639048,1996.96,1995.72,1987.908721170534,2003.70246806382
2026-03-29 18:45:00+00:00,2026-03-29 19:00:00+00:00,1995.72,1995.335627026871,1995.72,1996.55,1987.4676258308295,2003.234776122892
2026-03-29 19:00:00+00:00,2026-03-29 19:15:00+00:00,1996.55,1995.8700518819123,1996.55,1996.15,1988.011401571454,2003.759767600071
