time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 17:30:00+00:00,,80.22,80.24558316039513,80.22,80.18,79.8546424945337,80.63843773632426
2026-04-03 17:45:00+00:00,,80.18,80.19182184213344,80.18,80.2,79.80744858924965,80.57804633572403
2026-04-03 18:00:00+00:00,,80.2,80.21202144123046,80.2,80.28,79.82820081164724,80.59768751232679
2026-04-03 18:15:00+00:00,,80.28,80.30526100381033,80.28,80.21,79.92164441950105,80.69071891264221
2026-04-03 18:30:00+00:00,,80.21,80.22845375761021,80.21,80.1,79.84585366702329,80.61288716605392
2026-04-03 18:45:00+00:00,,80.1,80.11546452257365,80.1,79.98,79.73405194192107,80.4987016129951
2026-04-03 19:00:00+00:00,,79.98,80.02112157834596,79.98,80.1,79.64080606317529,80.40325324654457
2026-04-03 19:15:00+00:00,,80.1,80.11551743277634,80.1,80.15,79.7354019719555,80.49744498408623
2026-04-03 19:30:00+00:00,,80.14,80.14436658949286,80.14,80.19,79.76476317855766,80.52577654687606
2026-04-03 19:45:00+00:00,,80.19,80.1981205798224,80.19,,79.81891193126594,80.57913079639906
