time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 10:00:00+00:00,,80.03,79.97590050548419,80.03,80.18,79.74023414088559,80.21226336459402
2026-04-03 11:00:00+00:00,,80.06,80.12568021505088,80.06,79.33,79.888986947426,80.36307475208821
2026-04-03 12:00:00+00:00,,80.14,80.18732181255244,80.14,79.61,79.94604638469596,80.42932540439851
2026-04-03 13:00:00+00:00,,79.31,79.35047230807353,79.31,80.26,79.11258613036712,79.58907379337273
2026-04-03 14:00:00+00:00,,79.84,79.82843856710166,79.84,80.33,79.58623335804,80.07138088056968
2026-04-03 15:00:00+00:00,,80.44,80.35444207531806,80.44,80.55,80.10867381264077,80.60096433922972
2026-04-03 16:00:00+00:00,,80.35,80.36005493668371,80.35,80.18,80.11948486951856,80.60134734944693
2026-04-03 17:00:00+00:00,,80.35,80.36913111885883,80.35,80.1,80.10700615796036,80.63211380117797
2026-04-03 18:00:00+00:00,,80.2,80.22119617131803,80.2,79.98,79.96545750638214,80.47775271770901
2026-04-03 19:00:00+00:00,,79.98,80.00485036204753,79.98,,79.74365339070108,80.26690287305061
