time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 15:00:00+00:00,,80.44,80.36034393310547,80.44,80.33,78.83138130410038,81.91896133514918
2026-04-03 15:30:00+00:00,,80.43,80.49956512451172,80.43,80.51,79.0052404021265,82.0221538755179
2026-04-03 16:00:00+00:00,,80.35,80.56439971923828,80.35,80.55,79.10215475726176,82.0536750489132
2026-04-03 16:30:00+00:00,,80.42,80.63754272460938,80.42,80.11,79.19440034300361,82.10698317684344
2026-04-03 17:00:00+00:00,,80.35,80.6958999633789,80.35,80.18,79.26511621072149,82.15251023651255
2026-04-03 17:30:00+00:00,,80.22,80.63043975830078,80.22,80.28,79.21065548002363,82.07567247384469
2026-04-03 18:00:00+00:00,,80.2,80.564208984375,80.2,80.1,79.14828228257471,82.00546596962621
2026-04-03 18:30:00+00:00,,80.21,80.56634521484375,80.21,80.1,79.1530724806761,82.00485183771013
2026-04-03 19:00:00+00:00,,79.98,80.49332427978516,79.98,80.14,79.08402162300591,81.9277411623921
2026-04-03 19:30:00+00:00,,80.14,80.45284271240234,80.14,,79.04693672288629,81.88375373985285
