time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 10:00:00+00:00,,66818.76,66791.12314557473,66818.76,67023.63,66689.38199517869,66893.01951200928
2026-04-03 11:00:00+00:00,,66848.03,66825.03252236583,66848.03,66725.31,66725.6325330288,66924.58058610106
2026-04-03 12:00:00+00:00,,67016.88,67008.95601951367,67016.88,66674.35,66911.77119024903,67106.28200318018
2026-04-03 13:00:00+00:00,,66672.02,66644.23749946791,66672.02,66921.99,66546.87829223977,66741.73914486109
2026-04-03 14:00:00+00:00,,66783.09,66774.30182464585,66783.09,66816.13,66663.7823674394,66885.00450803582
2026-04-03 15:00:00+00:00,,66963.17,66959.39690465083,66963.17,67001.77,66850.25790081463,67068.71408763745
2026-04-03 16:00:00+00:00,,66896.0,66882.27873524251,66896.0,66825.36,66771.99309973365,66992.74652678469
2026-04-03 17:00:00+00:00,,66953.89,66943.85063846005,66953.89,66805.99,66833.71877285691,67054.16398472959
2026-04-03 18:00:00+00:00,,66832.0,66814.93445574738,66832.0,66767.99,66707.79563817254,66922.24534805684
2026-04-03 19:00:00+00:00,,66767.99,66758.89034974365,66767.99,,66653.24814454034,66864.69999278132
