time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 15:00:00+00:00,,80.44,80.41424106422927,80.44,80.33,80.0222092496211,80.80819345745066
2026-04-03 15:30:00+00:00,,80.43,80.41526399467234,80.43,80.51,80.02732591136102,80.8050826350905
2026-04-03 16:00:00+00:00,,80.35,80.34955937626052,80.35,80.55,79.96603384323784,80.73492433819334
2026-04-03 16:30:00+00:00,,80.42,80.44534825276187,80.42,80.11,80.06546617071272,80.82703273980736
2026-04-03 17:00:00+00:00,,80.35,80.37783987102723,80.35,80.18,80.00237401991723,80.75506785241248
2026-04-03 17:30:00+00:00,,80.22,80.25348300466399,80.22,80.28,79.87940690525767,80.6293109063629
2026-04-03 18:00:00+00:00,,80.2,80.2164073502143,80.2,80.1,79.84331255004952,80.59124556163626
2026-04-03 18:30:00+00:00,,80.21,80.24084211775187,80.21,80.1,79.86844240628403,80.6149782039495
2026-04-03 19:00:00+00:00,,79.98,80.06825772836103,79.98,80.14,79.69746599130805,80.44077457060472
2026-04-03 19:30:00+00:00,,80.14,80.15846441958163,80.14,,79.78806286367191,80.53058549728065
