time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 10:00:00+00:00,,2058.33,2086.72021484375,2058.33,2062.71,2051.082983003389,2122.976637766952
2026-04-03 11:00:00+00:00,,2059.02,2089.41650390625,2059.02,2049.86,2051.279076557475,2128.262983173608
2026-04-03 12:00:00+00:00,,2060.73,2091.13818359375,2060.73,2048.02,2050.5299224919486,2132.550642113801
2026-04-03 13:00:00+00:00,,2045.31,2087.536376953125,2045.31,2054.11,2044.6940053811784,2131.2764226010354
2026-04-03 14:00:00+00:00,,2049.49,2084.742919921875,2049.49,2050.96,2039.2180878720271,2131.2840779574
2026-04-03 15:00:00+00:00,,2055.85,2083.335693359375,2055.85,2054.48,2036.779084027117,2130.956491679783
2026-04-03 16:00:00+00:00,,2052.51,2079.757568359375,2052.51,2049.95,2033.3295210206572,2127.245730921622
2026-04-03 17:00:00+00:00,,2051.65,2075.97900390625,2051.65,2049.04,2029.3756096930808,2123.6526171275787
2026-04-03 18:00:00+00:00,,2050.04,2071.351318359375,2050.04,2047.6,2025.2620112192687,2118.489489409872
2026-04-03 19:00:00+00:00,,2047.6,2065.955322265625,2047.6,,2020.555297420959,2112.375444040342
