time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 15:00:00+00:00,,80.44,80.44361257953727,80.44,80.33,80.00955197899837,80.88002800647227
2026-04-03 15:30:00+00:00,,80.43,80.4383786868257,80.43,80.51,80.00734596826302,80.8717335572136
2026-04-03 16:00:00+00:00,,80.35,80.37659975523901,80.35,80.55,79.94889553121504,80.80659207720394
2026-04-03 16:30:00+00:00,,80.42,80.45518402592768,80.42,80.11,80.03006212753753,80.88256418357301
2026-04-03 17:00:00+00:00,,80.35,80.39050443059119,80.35,80.18,79.96872248920626,80.81451099180927
2026-04-03 17:30:00+00:00,,80.22,80.26612519731528,80.22,80.28,79.8485860118498,80.6858477523319
2026-04-03 18:00:00+00:00,,80.2,80.24787242804699,80.2,80.1,79.83401771719177,80.66387253664861
2026-04-03 18:30:00+00:00,,80.21,80.24956891568475,80.21,80.1,79.83929521787076,80.6619509049943
2026-04-03 19:00:00+00:00,,79.98,80.00785178031781,79.98,80.14,79.60239296515556,80.41537582046475
2026-04-03 19:30:00+00:00,,80.14,80.16762171948275,80.14,,79.76493965113418,80.57233667156292
