time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-03-29 09:00:00+00:00,2026-03-29 10:00:00+00:00,66568.99,66604.04203988294,66568.99,66447.06,66405.34765892719,66803.33094309353
2026-03-29 10:00:00+00:00,2026-03-29 11:00:00+00:00,66447.06,66507.36542495478,66447.06,66755.17,66301.27773445405,66714.09370848218
2026-03-29 11:00:00+00:00,2026-03-29 12:00:00+00:00,66755.17,66885.59407712579,66755.17,66793.1,66655.69894591116,67116.28211535649
2026-03-29 12:00:00+00:00,2026-03-29 13:00:00+00:00,66793.1,66938.54361580822,66793.1,66522.92,66709.80955568403,67168.06195744376
2026-03-29 13:00:00+00:00,2026-03-29 14:00:00+00:00,66522.92,66700.00177207074,66522.92,66532.0,66411.66459052004,66989.59081699178
2026-03-29 14:00:00+00:00,2026-03-29 15:00:00+00:00,66532.0,66710.45748232114,66532.0,66469.98,66421.58700475778,67000.58427061979
2026-03-29 15:00:00+00:00,2026-03-29 16:00:00+00:00,66469.98,66634.12750733114,66469.98,66439.29,66337.30717795414,66932.2759326421
2026-03-29 16:00:00+00:00,2026-03-29 17:00:00+00:00,66439.29,66581.29637231524,66439.29,66322.33,66283.80611705876,66880.12180213633
2026-03-29 17:00:00+00:00,2026-03-29 18:00:00+00:00,66322.33,66361.9062505235,66322.33,66367.84,66057.81861600562,66667.39370858087
2026-03-29 18:00:00+00:00,2026-03-29 19:00:00+00:00,66367.84,66366.7713541408,66367.84,66291.94,66069.22852212437,66665.6541705776
