time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 17:30:00+00:00,,2049.12,2049.236479792144,2049.12,2049.95,2041.287023015253,2057.21689442177
2026-04-03 17:45:00+00:00,,2049.95,2050.057964645735,2049.95,2050.04,2042.1563696783849,2057.9901327875764
2026-04-03 18:00:00+00:00,,2050.04,2050.0888385774324,2050.04,2050.06,2042.2381751938435,2057.9696810636897
2026-04-03 18:15:00+00:00,,2050.06,2050.0877236564656,2050.06,2050.41,2042.288116372791,2057.917118056509
2026-04-03 18:30:00+00:00,,2050.41,2050.414438600394,2050.41,2049.04,2042.664649564725,2058.1936300297016
2026-04-03 18:45:00+00:00,,2049.04,2049.1028376001777,2049.04,2047.6,2041.409035774618,2056.825636351631
2026-04-03 19:00:00+00:00,,2047.6,2047.7696913737796,2047.6,2048.66,2040.1318930658845,2055.43608389325
2026-04-03 19:15:00+00:00,,2048.66,2048.8339935783106,2048.66,2050.3,2041.2432513335943,2056.452963408244
2026-04-03 19:30:00+00:00,,2050.3,2050.3487171010825,2050.3,2052.53,2042.803427656317,2057.9218757926064
2026-04-03 19:45:00+00:00,,2052.53,2052.3013079043667,2052.53,,2044.7999475391516,2059.830187053215
