time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 17:30:00+00:00,,2049.12,2050.29638671875,2049.12,2049.95,2041.6501164650288,2058.9792734273165
2026-04-03 17:45:00+00:00,,2049.95,2050.131591796875,2049.95,2050.04,2041.704473330112,2058.5934931259867
2026-04-03 18:00:00+00:00,,2050.04,2050.606201171875,2050.04,2050.06,2042.3698333764385,2058.8757841829665
2026-04-03 18:15:00+00:00,,2050.06,2050.87255859375,2050.06,2050.41,2042.6385556276707,2059.1397533375225
2026-04-03 18:30:00+00:00,,2050.41,2051.041748046875,2050.41,2049.04,2042.8105007628867,2059.306162103711
2026-04-03 18:45:00+00:00,,2049.04,2050.80029296875,2049.04,2047.6,2042.573449251545,2059.0602718261243
2026-04-03 19:00:00+00:00,,2047.6,2050.0947265625,2047.6,2048.66,2041.8741466276324,2058.3484025305283
2026-04-03 19:15:00+00:00,,2048.66,2049.34716796875,2048.66,2050.3,2041.1330177709076,2057.594374446064
2026-04-03 19:30:00+00:00,,2050.3,2049.07470703125,2050.3,2052.53,2040.8650805915,2057.317357685546
2026-04-03 19:45:00+00:00,,2052.53,2049.563720703125,2052.53,,2041.3555675386824,2057.804878298272
