time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 17:30:00+00:00,,66897.49,66894.56678167832,66897.49,66825.36,66727.63488538268,67061.91628992814
2026-04-03 17:45:00+00:00,,66825.36,66818.77239047785,66825.36,66832.0,66652.37587600452,66985.58431099885
2026-04-03 18:00:00+00:00,,66832.0,66823.59758217131,66832.0,66870.73,66657.35947621791,66990.25027262201
2026-04-03 18:15:00+00:00,,66870.73,66869.26117347719,66870.73,66849.71,66703.0800109209,67035.8563525794
2026-04-03 18:30:00+00:00,,66849.71,66845.4939834146,66849.71,66805.99,66679.54236749871,67011.85861864418
2026-04-03 18:45:00+00:00,,66805.99,66799.50299855926,66805.99,66767.99,66633.83592493259,66965.58195871329
2026-04-03 19:00:00+00:00,,66767.99,66765.70066820891,66767.99,66790.0,66600.28770515432,66931.52446204651
2026-04-03 19:15:00+00:00,,66790.0,66787.49599914244,66790.0,66843.0,66622.19937248458,66953.20274397475
2026-04-03 19:30:00+00:00,,66843.0,66837.24297818105,66843.0,66879.68,66671.99369150329,67002.9018420326
2026-04-03 19:45:00+00:00,,66879.68,66872.66219648703,66879.68,,66707.4958915794,67038.23744956325
