time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-04-03 17:30:00+00:00,,66897.49,66902.15705269873,66897.49,66825.36,66730.33306632473,67074.42346878853
2026-04-03 17:45:00+00:00,,66825.36,66833.91596260443,66825.36,66832.0,66662.28444790735,67005.9893670009
2026-04-03 18:00:00+00:00,,66832.0,66841.8835024121,66832.0,66870.73,66670.2487378135,67013.96012065574
2026-04-03 18:15:00+00:00,,66870.73,66882.28821140874,66870.73,66849.71,66710.56691809035,67054.45153668613
2026-04-03 18:30:00+00:00,,66849.71,66859.93516299519,66849.71,66805.99,66688.28847710721,67032.02364436851
2026-04-03 18:45:00+00:00,,66805.99,66815.31796705043,66805.99,66767.99,66643.80302915831,66987.2743169356
2026-04-03 19:00:00+00:00,,66767.99,66781.63856594767,66767.99,66790.0,66610.2272785733,66953.49095419556
2026-04-03 19:15:00+00:00,,66790.0,66806.08684967723,66790.0,66843.0,66634.6300116339,66977.9848614362
2026-04-03 19:30:00+00:00,,66843.0,66857.52936869822,66843.0,66879.68,66685.95771922401,67029.54244290276
2026-04-03 19:45:00+00:00,,66879.68,66888.78960577522,66879.68,,66717.15495850226,67060.86579543955
