time,target_time,last_close,pred_next_close,naive_next_close,actual_next_close,pi95_lower,pi95_upper
2026-03-29 16:30:00+00:00,2026-03-29 16:45:00+00:00,66473.89,66457.53077235485,66473.89,66439.29,66266.37776215449,66649.23518546185
2026-03-29 16:45:00+00:00,2026-03-29 17:00:00+00:00,66439.29,66423.21304981245,66439.29,66358.48,66236.92899028478,66610.02101271792
2026-03-29 17:00:00+00:00,2026-03-29 17:15:00+00:00,66358.48,66371.06088325378,66358.48,66199.36,66187.93662098685,66554.6918012218
2026-03-29 17:15:00+00:00,2026-03-29 17:30:00+00:00,66199.36,66242.96757584444,66199.36,66325.03,66051.42969821164,66435.06088064567
2026-03-29 17:30:00+00:00,2026-03-29 17:45:00+00:00,66325.03,66316.04692469748,66325.03,66322.33,66124.00818427498,66508.64338808377
2026-03-29 17:45:00+00:00,2026-03-29 18:00:00+00:00,66322.33,66311.97482786453,66322.33,66341.75,66124.59837377733,66499.88224828512
2026-03-29 18:00:00+00:00,2026-03-29 18:15:00+00:00,66341.75,66306.93243689256,66341.75,66337.71,66123.36380940495,66491.01067912231
2026-03-29 18:15:00+00:00,2026-03-29 18:30:00+00:00,66337.71,66312.13324801171,66337.71,66369.97,66132.27884492351,66492.47678601065
2026-03-29 18:30:00+00:00,2026-03-29 18:45:00+00:00,66369.97,66327.95403907387,66369.97,66367.84,66150.21846903925,66506.16715753669
2026-03-29 18:45:00+00:00,2026-03-29 19:00:00+00:00,66367.84,66312.90807541224,66367.84,66377.2,66138.58661896015,66487.68899088411
